ticker,date,flag_type,reason,last_available_bar_time,exit_time,is_full_day,has_valid_exit
HANDELSBANKEN_5_min,2010-12-27,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:05,True,False
HANDELSBANKEN_5_min,2011-01-03,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:00,True,False
HANDELSBANKEN_5_min,2011-01-05,excluded_halfday,last_available_bar_before_17_20,12:55,12:55,False,False
HANDELSBANKEN_5_min,2011-01-12,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:10,True,False
HANDELSBANKEN_5_min,2011-01-17,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:00,True,False
HANDELSBANKEN_5_min,2011-01-18,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,16:45,True,False
HANDELSBANKEN_5_min,2011-01-31,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:00,True,False
HANDELSBANKEN_5_min,2011-02-14,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:10,True,False
HANDELSBANKEN_5_min,2011-02-24,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:00,True,False
HANDELSBANKEN_5_min,2011-03-08,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,16:20,True,False
HANDELSBANKEN_5_min,2011-03-10,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:10,True,False
HANDELSBANKEN_5_min,2011-03-11,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:00,True,False
HANDELSBANKEN_5_min,2011-03-16,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,16:55,True,False
HANDELSBANKEN_5_min,2011-03-17,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,16:50,True,False
HANDELSBANKEN_5_min,2011-04-06,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,16:45,True,False
HANDELSBANKEN_5_min,2011-04-19,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:00,True,False
