date,trades,net_pnl,cumulative_pnl,capital
2021-09-06,4,-6.134954728499269e-35,-99999.99999999978,1.4895147003354432e-33
2021-09-07,2,-4.324403164874739e-35,-99999.99999999978,1.446270668686696e-33
2021-09-08,5,-8.39304416961548e-35,-99999.99999999978,1.3623402269905413e-33
2021-09-09,7,-1.05715814160098e-34,-99999.99999999978,1.2566244128304432e-33
2021-09-10,3,-3.976201898677538e-35,-99999.99999999978,1.216862393843668e-33
2021-09-13,1,-1.457022205768046e-35,-99999.99999999978,1.2022921717859875e-33
2021-09-14,2,-2.9787297181126453e-35,-99999.99999999978,1.1725048746048611e-33
2021-09-15,2,-2.903408715948007e-35,-99999.99999999978,1.143470787445381e-33
2021-09-16,4,-5.373131750087299e-35,-99999.99999999978,1.0897394699445082e-33
2021-09-17,6,-7.460371663620422e-35,-99999.99999999978,1.015135753308304e-33
2021-09-20,13,-3.960728325507528e-35,-99999.99999999978,9.755284700532286e-34
2021-09-21,12,1.0848302919250947e-35,-99999.99999999978,9.863767729724794e-34
2021-09-22,7,6.400609442965531e-35,-99999.99999999978,1.0503828674021348e-33
2021-09-23,8,-1.0683558810071648e-34,-99999.99999999978,9.435472793014184e-34
2021-09-24,6,3.5481514250019e-35,-99999.99999999978,9.790287935514374e-34
2021-09-27,2,-2.364546021397298e-35,-99999.99999999978,9.553833333374644e-34
2021-09-28,7,1.4830349541147056e-35,-99999.99999999978,9.702136828786114e-34
2021-09-29,9,-1.1262401881304349e-34,-99999.99999999978,8.575896640655679e-34
2021-09-30,4,-3.9663295599449526e-35,-99999.99999999978,8.179263684661184e-34
2021-10-01,10,-1.0073268608073774e-34,-99999.99999999978,7.171936823853808e-34
2021-10-04,3,-2.4960740042906303e-36,-99999.99999999978,7.146976083810902e-34
2021-10-05,2,1.6166209362186955e-35,-99999.99999999978,7.308638177432771e-34
2021-10-06,5,-4.039820210040263e-36,-99999.99999999978,7.26823997533237e-34
2021-10-07,6,2.595393793219609e-35,-99999.99999999978,7.527779354654332e-34
2021-10-08,1,-1.1123560241756096e-35,-99999.99999999978,7.416543752236771e-34
2021-10-11,3,-3.0574647344326555e-35,-99999.99999999978,7.110797278793505e-34
2021-10-12,8,-2.6203941838418673e-35,-99999.99999999978,6.848757860409319e-34
2021-10-13,5,-4.401695935125002e-35,-99999.99999999978,6.408588266896818e-34
2021-10-14,5,-4.2117461434397797e-35,-99999.99999999978,5.98741365255284e-34
2021-10-15,12,-5.462454251499832e-35,-99999.99999999978,5.441168227402856e-34
2021-10-18,5,5.205358441055329e-35,-99999.99999999978,5.961704071508389e-34
2021-10-19,4,-2.899583153273219e-35,-99999.99999999978,5.671745756181067e-34
2021-10-20,10,-7.036547499257079e-35,-99999.99999999978,4.968091006255358e-34
2021-10-21,10,-1.9744028194709342e-35,-99999.99999999978,4.770650724308264e-34
2021-10-22,10,-5.859551468685044e-35,-99999.99999999978,4.18469557743976e-34
2021-10-25,3,3.450006109350707e-35,-99999.99999999978,4.529696188374831e-34
