date,period_start,period_end,trades,net_pnl,cumulative_pnl,capital
2013-04-12,2012-01-01,2014-12-31,6,-993.0957530849041,-21183.945553682075,78816.05444631794
2013-04-15,2012-01-01,2014-12-31,10,2477.313649371129,-18706.631904310947,81293.36809568907
2013-04-16,2012-01-01,2014-12-31,6,-145.91344989321368,-18852.54535420416,81147.45464579585
2013-04-17,2012-01-01,2014-12-31,5,3110.791767326087,-15741.753586878074,84258.24641312193
2013-04-18,2012-01-01,2014-12-31,6,-618.839387270242,-16360.592974148316,83639.40702585167
2013-04-19,2012-01-01,2014-12-31,9,-125.16502440433624,-16485.757998552654,83514.24200144736
2013-04-22,2012-01-01,2014-12-31,7,-126.6892979712153,-16612.447296523867,83387.55270347613
2013-04-23,2012-01-01,2014-12-31,8,867.6488553849763,-15744.798441138892,84255.2015588611
2013-04-24,2012-01-01,2014-12-31,8,-399.0793588529281,-16143.87779999182,83856.12220000818
2013-04-25,2012-01-01,2014-12-31,6,1926.3967972502962,-14217.481002741524,85782.51899725846
2013-04-26,2012-01-01,2014-12-31,2,-704.1555468936449,-14921.636549635168,85078.3634503648
2013-04-29,2012-01-01,2014-12-31,4,-228.3159388613929,-15149.952488496561,84850.0475115034
2013-05-02,2012-01-01,2014-12-31,13,-21.394092369127407,-15171.34658086569,84828.65341913428
2013-05-03,2012-01-01,2014-12-31,2,-199.9820349400476,-15371.328615805736,84628.67138419423
2013-05-06,2012-01-01,2014-12-31,1,-879.2634239040268,-16250.592039709763,83749.4079602902
2013-05-07,2012-01-01,2014-12-31,2,97.8713777877424,-16152.720661922021,83847.27933807795
2013-05-10,2012-01-01,2014-12-31,14,-3012.9454018178935,-19165.666063739915,80834.33393626007
2013-05-13,2012-01-01,2014-12-31,2,1247.9541368126074,-17917.711926927306,82082.28807307268
2013-05-14,2012-01-01,2014-12-31,2,-33.47954131901386,-17951.19146824632,82048.80853175366
2013-05-15,2012-01-01,2014-12-31,1,-464.3139564559807,-18415.505424702304,81584.49457529768
2013-05-16,2012-01-01,2014-12-31,4,-439.46657934942175,-18854.972004051724,81145.02799594826
2013-05-22,2012-01-01,2014-12-31,2,-480.5484987371474,-19335.520502788873,80664.47949721111
2013-05-23,2012-01-01,2014-12-31,13,1917.14785747728,-17418.372645311592,82581.62735468839
2013-05-24,2012-01-01,2014-12-31,5,532.286906250352,-16886.08573906124,83113.91426093873
2013-05-28,2012-01-01,2014-12-31,1,381.90817094622156,-16504.177568115017,83495.82243188495
2013-05-30,2012-01-01,2014-12-31,2,-172.9403277349765,-16677.117895849995,83322.88210414998
2013-06-03,2012-01-01,2014-12-31,7,-1739.1048874643461,-18416.22278331434,81583.77721668563
2013-06-04,2012-01-01,2014-12-31,6,-3301.443857041189,-21717.66664035553,78282.33335964443
2013-06-05,2012-01-01,2014-12-31,5,-3042.053052182644,-24759.719692538172,75240.28030746177
2013-06-07,2012-01-01,2014-12-31,14,-6156.4898516214025,-30916.209544159574,69083.79045584035
2013-06-10,2012-01-01,2014-12-31,5,-373.33735007109465,-31289.54689423067,68710.45310576927
2013-06-11,2012-01-01,2014-12-31,4,90.0650184327045,-31199.481875797963,68800.51812420196
2013-06-12,2012-01-01,2014-12-31,3,-833.4498447427114,-32032.931720540673,67967.06827945924
2013-06-13,2012-01-01,2014-12-31,9,-1717.3331579994253,-33750.264878540096,66249.73512145982
2013-06-14,2012-01-01,2014-12-31,8,-716.7214181129615,-34466.986296653056,65533.01370334685
2013-06-17,2012-01-01,2014-12-31,2,782.7364382349908,-33684.249858418065,66315.75014158184
2013-06-18,2012-01-01,2014-12-31,4,125.70579791070405,-33558.54406050736,66441.45593949255
2013-06-19,2012-01-01,2014-12-31,5,959.017789843048,-32599.52627066431,67400.47372933559
2013-06-20,2012-01-01,2014-12-31,16,2823.2602953504556,-29776.265975313858,70223.73402468605
2013-06-24,2012-01-01,2014-12-31,15,1409.3684485803578,-28366.8975267335,71633.10247326641
2013-06-25,2012-01-01,2014-12-31,3,-546.1829417081728,-28913.080468441673,71086.91953155823
2013-06-26,2012-01-01,2014-12-31,1,-485.540635529002,-29398.621103970676,70601.37889602923
2013-06-28,2012-01-01,2014-12-31,4,-985.6518030693799,-30384.272907040056,69615.72709295985
2013-07-01,2012-01-01,2014-12-31,11,-776.0580752973125,-31160.330982337367,68839.66901766254
2013-07-02,2012-01-01,2014-12-31,4,666.5518084687001,-30493.77917386867,69506.22082613123
2013-07-03,2012-01-01,2014-12-31,6,-594.5725425346801,-31088.351716403347,68911.64828359656
2013-07-04,2012-01-01,2014-12-31,2,571.2975086640683,-30517.05420773928,69482.94579226062
2013-07-08,2012-01-01,2014-12-31,2,-138.25599312454014,-30655.31020086382,69344.68979913609
2013-07-09,2012-01-01,2014-12-31,6,745.176339122416,-29910.133861741404,70089.86613825851
2013-07-10,2012-01-01,2014-12-31,3,-437.86320381345166,-30347.997065554857,69652.00293444507
2013-07-11,2012-01-01,2014-12-31,9,2569.7293964221903,-27778.267669132667,72221.73233086726
